Env. Initial State,Org Initial State,Environment rule,Organism rule,Recurrence time,Attractor size,Env Attractor Size,Num unique states,Num. unique rules,Org State Recurrence,Org Rule Recurrence,Env Recurrence
31,17,162,15,43,40,8,25,11,43,12,10
69,23,162,15,42,40,8,25,9,42,11,8
77,2,6,15,42,40,8,21,9,42,11,8
53,4,6,15,44,40,8,21,9,44,13,8
119,23,138,15,62,60,4,30,6,62,7,5
248,22,138,15,41,40,8,15,9,41,10,8
51,18,138,15,62,60,4,30,5,62,7,4
134,6,38,15,48,40,8,28,9,48,17,8
198,5,38,15,41,40,8,25,9,41,10,8
181,9,38,15,43,40,8,21,11,43,12,10
28,9,74,15,83,80,8,26,9,83,12,8
7,5,74,15,85,80,8,26,9,85,14,8
126,17,74,15,86,80,8,26,14,86,15,13
168,20,34,15,41,40,8,25,9,41,10,8
81,13,34,15,44,40,8,27,9,44,13,8
241,9,29,15,32,30,2,25,4,32,5,3
154,12,23,15,33,30,2,25,5,33,6,4
92,21,23,15,32,30,2,30,4,32,5,3
83,10,23,15,33,30,2,30,5,33,6,4
63,24,30,33,45,40,40,6,40,45,44,40
201,8,30,33,46,40,40,7,41,46,45,41
131,11,30,33,42,40,40,3,40,42,41,40
101,22,30,33,48,40,40,8,47,48,47,47
181,31,30,33,45,40,40,2,44,45,44,44
218,12,30,33,49,40,40,6,44,49,48,44
248,8,30,33,54,40,40,9,53,54,53,53
22,7,30,33,57,40,40,13,52,57,56,52
58,7,30,33,50,40,40,10,49,50,49,49
130,17,30,33,52,40,40,11,49,52,51,49
106,20,45,33,48,32,32,13,33,48,47,32
150,25,45,33,33,24,24,9,25,33,32,24
55,26,45,33,81,80,16,25,17,81,18,16
154,9,45,33,56,32,32,17,33,56,55,32
94,1,110,33,48,40,8,30,9,48,17,8
246,19,110,33,37,16,16,18,20,37,36,19
142,6,110,33,32,16,16,13,18,32,31,17
150,30,105,33,61,60,4,30,5,61,6,4
169,20,54,33,32,30,6,16,8,32,9,7
189,26,54,33,32,30,6,16,8,32,9,7
19,18,126,33,32,30,6,17,8,32,9,7
113,1,62,33,48,45,3,30,6,48,7,5
97,29,62,33,47,45,3,30,4,47,6,3
226,30,62,33,33,30,3,21,6,33,7,5
102,9,62,33,42,40,8,21,9,42,11,8
11,28,18,33,32,30,6,16,8,32,9,7
151,12,122,33,33,30,6,17,9,33,10,8
177,9,122,33,35,30,6,19,7,35,12,6
173,7,26,33,48,40,8,23,9,48,17,8
113,18,26,33,48,40,8,24,10,48,17,9
121,4,26,33,42,40,8,20,10,42,11,9
125,23,154,33,41,40,8,20,9,41,10,8
27,25,154,33,42,40,8,22,9,42,11,8
74,1,154,33,47,40,8,24,9,47,16,8
115,17,154,33,41,40,8,21,9,41,10,8
246,27,156,33,33,30,2,30,5,33,6,4
233,22,156,33,53,50,2,30,5,53,6,4
122,15,156,33,53,50,2,30,5,53,6,4
216,25,156,33,32,30,2,30,4,32,5,3
72,23,28,33,33,30,2,25,5,33,6,4
222,18,28,33,34,30,2,30,6,34,7,5
153,15,58,33,44,40,8,22,9,44,13,8
222,15,178,33,42,40,2,30,4,42,5,3
137,27,178,33,32,30,2,26,4,32,5,3
3,19,178,33,43,40,2,30,5,43,6,4
210,23,178,33,41,40,2,30,3,41,4,2
169,30,50,33,33,30,2,27,3,33,6,2
252,24,50,33,44,40,2,30,6,44,7,5
169,17,50,33,35,30,2,27,3,35,8,2
23,13,25,33,36,16,16,17,22,36,35,21
166,1,25,33,32,16,16,13,20,32,31,19
134,27,25,33,32,16,16,17,17,32,31,16
50,19,25,33,45,16,16,21,21,45,44,20
175,2,9,33,64,60,12,16,16,64,17,15
236,24,106,33,78,75,15,26,18,78,19,17
125,29,106,33,78,75,15,26,17,78,19,16
209,19,27,33,82,80,16,30,18,82,19,17
142,22,27,33,84,80,16,30,18,84,21,17
79,7,27,33,42,16,16,21,18,42,41,17
98,16,43,33,63,60,4,30,6,63,8,5
66,30,43,33,64,60,4,30,8,64,9,7
11,17,43,33,64,60,4,30,7,64,9,6
227,14,43,33,48,40,8,24,9,48,17,8
67,10,43,33,64,60,4,30,8,64,9,7
13,17,43,33,64,60,4,30,8,64,9,7
130,28,43,33,64,60,4,30,8,64,9,7
205,26,43,33,65,60,4,30,8,65,10,7
50,16,43,33,65,60,4,30,8,65,10,7
35,1,43,33,64,60,4,30,8,64,9,7
157,24,43,33,62,60,4,30,6,62,7,5
100,24,43,33,64,60,4,30,8,64,9,7
168,19,11,33,45,40,8,20,10,45,14,9
153,4,11,33,61,60,4,30,5,61,6,4
41,25,11,33,65,60,4,30,9,65,10,8
167,17,11,33,42,40,8,20,10,42,11,9
52,4,11,33,45,40,8,22,10,45,14,9
214,13,11,33,65,60,4,30,9,65,10,8
216,18,11,33,65,60,4,30,8,65,10,7
139,2,11,33,66,60,4,30,9,66,11,8
142,4,11,33,42,40,8,21,10,42,11,9
50,26,11,33,65,60,4,30,8,65,10,7
57,9,11,33,63,60,4,30,7,63,8,6
40,28,11,33,42,40,8,20,10,42,11,9
230,13,142,33,62,60,4,30,6,62,7,5
140,28,142,33,62,60,4,30,6,62,7,5
21,16,142,33,46,40,8,21,10,46,15,9
185,3,142,33,62,60,4,30,6,62,7,5
51,28,142,33,61,60,4,30,5,61,6,4
53,12,142,33,41,40,8,20,9,41,10,8
59,12,142,33,64,60,4,30,8,64,9,7
104,26,142,33,63,60,4,30,7,63,8,6
101,17,14,33,41,40,8,20,9,41,10,8
171,3,14,33,46,40,8,26,11,46,15,10
93,9,14,33,43,40,8,21,11,43,12,10
244,8,14,33,65,60,4,30,9,65,10,8
163,22,14,33,65,60,4,30,9,65,10,8
47,13,14,33,64,60,4,30,8,64,9,7
100,4,14,33,63,60,4,30,6,63,8,5
132,15,14,33,64,60,4,30,8,64,9,7
83,20,14,33,49,40,8,24,9,49,18,8
135,11,7,33,45,16,16,18,17,45,44,16
60,4,7,33,51,16,16,25,17,51,50,16
86,9,7,33,33,16,16,15,20,33,32,19
185,22,170,33,81,80,8,25,9,81,10,8
177,19,170,33,44,40,8,25,9,44,13,8
177,20,170,33,44,40,8,25,9,44,13,8
145,20,170,33,44,40,8,20,9,44,13,8
145,5,46,33,62,60,4,30,6,62,7,5
13,17,46,33,42,40,8,25,10,42,11,9
78,26,46,33,44,40,8,25,10,44,13,9
142,16,46,33,62,60,4,30,6,62,7,5
109,3,46,33,43,40,8,25,11,43,12,10
233,2,15,33,41,40,8,25,9,41,10,8
233,1,15,33,41,40,8,25,9,41,10,8
150,16,15,33,55,40,8,27,9,55,24,8
57,12,15,33,41,40,8,20,9,41,10,8
27,21,15,33,43,40,8,21,9,43,12,8
180,24,15,33,46,40,8,26,9,46,15,8
29,17,42,33,42,40,8,21,10,42,11,9
176,10,42,33,45,40,8,21,9,45,14,8
86,19,42,33,41,40,8,20,9,41,10,8
166,27,42,33,41,40,8,25,9,41,10,8
205,13,42,33,49,40,8,27,10,49,18,9
206,7,42,33,62,60,4,30,6,62,7,5
168,13,162,33,45,40,8,28,9,45,14,8
92,3,162,33,43,40,8,25,10,43,12,9
92,19,162,33,46,40,8,28,10,46,15,9
62,7,138,33,41,40,8,15,9,41,10,8
242,9,138,33,42,40,8,21,10,42,11,9
123,20,138,33,42,40,8,21,10,42,11,9
153,23,10,33,61,60,4,30,5,61,6,4
99,5,10,33,42,40,8,20,10,42,11,9
99,6,10,33,43,40,8,21,10,43,12,9
118,27,74,33,124,120,24,25,25,124,29,24
35,23,74,33,83,80,8,25,11,83,12,10
30,30,19,33,32,30,2,26,3,32,5,2
88,30,19,33,32,30,2,25,4,32,5,3
92,0,30,1,57,40,40,2,56,57,56,55
251,25,30,1,45,40,40,3,43,45,44,42
223,30,30,1,43,40,40,3,43,43,42,42
242,3,30,1,52,40,40,9,51,52,51,50
248,6,30,1,54,40,40,11,54,54,53,53
56,28,30,1,45,40,40,5,41,45,44,40
71,30,30,1,50,40,40,7,50,50,49,49
148,15,30,1,44,40,40,5,44,44,43,43
43,13,30,1,48,40,40,6,48,48,47,47
90,13,30,1,64,40,40,18,55,64,63,54
253,25,30,1,43,40,40,4,42,43,42,42
247,31,30,1,43,40,40,2,43,43,42,42
82,19,45,1,39,24,24,14,25,39,38,24
163,10,45,1,49,32,32,14,33,49,48,32
110,1,45,1,81,80,16,25,17,81,18,16
229,17,45,1,63,32,32,21,33,63,62,32
224,30,45,1,42,32,32,10,33,42,41,32
98,15,45,1,34,24,24,11,25,34,33,24
27,5,110,1,32,16,16,13,20,32,31,19
195,30,110,1,36,16,16,14,23,36,35,22
121,3,110,1,42,40,8,30,9,42,11,8
15,10,105,1,61,60,4,30,5,61,6,4
96,24,22,1,32,30,6,20,7,32,9,6
142,8,62,1,34,16,16,16,18,34,33,17
103,3,62,1,37,16,16,15,17,37,36,16
180,21,62,1,38,16,16,18,21,38,37,20
144,25,18,1,37,30,6,17,7,37,14,6
146,3,26,1,41,40,8,25,9,41,10,8
150,16,26,1,41,40,8,20,9,41,10,8
27,30,154,1,45,40,8,21,9,45,14,8
226,21,154,1,48,40,8,22,9,48,17,8
71,24,154,1,41,40,8,21,9,41,10,8
113,22,154,1,41,40,8,20,9,41,10,8
196,28,154,1,42,40,8,25,9,42,11,8
112,9,156,1,54,50,2,30,6,54,7,5
62,11,28,1,34,30,2,26,6,34,7,5
72,12,28,1,36,30,2,27,5,36,9,4
45,27,28,1,51,50,2,30,3,51,4,2
222,5,178,1,42,40,2,30,4,42,5,3
120,21,77,1,32,30,1,30,3,32,4,2
185,26,50,1,33,30,2,25,5,33,6,4
149,4,25,1,40,16,16,20,20,40,39,19
60,4,25,1,38,16,16,18,18,38,37,17
47,15,9,1,64,60,12,16,16,64,17,15
7,22,9,1,62,60,12,25,13,62,15,12
40,5,35,1,35,16,16,16,19,35,34,18
168,26,106,1,45,40,8,28,9,45,14,8
44,9,106,1,83,75,15,27,16,83,24,15
177,15,106,1,77,75,15,30,16,77,18,15
155,23,106,1,87,75,15,27,18,87,28,17
104,30,106,1,81,75,15,27,16,81,22,15
20,12,3,1,42,16,16,18,18,42,41,17
209,9,3,1,39,16,16,18,18,39,38,17
167,18,27,1,40,16,16,19,18,40,39,17
220,19,43,1,64,60,4,30,8,64,9,7
225,2,43,1,45,40,8,22,9,45,14,8
38,20,43,1,62,60,4,30,6,62,7,5
68,30,43,1,62,60,4,30,6,62,7,5
198,27,43,1,63,60,4,30,7,63,8,6
72,14,43,1,65,60,4,30,8,65,10,7
224,28,43,1,43,40,8,22,9,43,12,8
187,12,43,1,62,60,4,30,6,62,7,5
15,21,43,1,44,40,8,21,9,44,13,8
187,23,43,1,62,60,4,30,6,62,7,5
174,6,43,1,42,40,8,20,10,42,11,9
101,21,11,1,66,60,4,30,9,66,11,8
152,14,11,1,62,60,4,30,6,62,7,5
132,9,11,1,64,60,4,30,8,64,9,7
140,30,11,1,64,60,4,30,8,64,9,7
94,30,11,1,65,60,4,30,9,65,10,8
105,29,11,1,65,60,4,30,9,65,10,8
102,14,11,1,61,60,4,30,5,61,6,4
150,21,11,1,65,60,4,30,9,65,10,8
90,3,11,1,65,60,4,30,9,65,10,8
232,11,142,1,64,60,4,30,8,64,9,7
117,16,142,1,45,40,8,21,10,45,14,9
116,7,142,1,64,60,4,30,8,64,9,7
142,27,142,1,64,60,4,30,8,64,9,7
39,13,142,1,64,60,4,30,7,64,9,6
237,5,142,1,65,60,4,30,8,65,10,7
69,5,142,1,42,40,8,20,10,42,11,9
35,27,142,1,62,60,4,30,6,62,7,5
123,16,142,1,64,60,4,30,8,64,9,7
236,20,142,1,65,60,4,30,8,65,10,7
52,12,142,1,64,60,4,30,7,64,9,6
115,9,142,1,62,60,4,30,6,62,7,5
125,24,14,1,65,60,4,30,9,65,10,8
51,22,14,1,61,60,4,30,5,61,6,4
242,28,14,1,64,60,4,30,8,64,9,7
125,3,14,1,65,60,4,30,9,65,10,8
234,18,14,1,43,40,8,25,11,43,12,10
160,30,14,1,64,60,4,30,8,64,9,7
194,16,14,1,64,60,4,30,8,64,9,7
150,25,14,1,43,40,8,26,9,43,12,8
229,2,14,1,64,60,4,30,8,64,9,7
90,29,14,1,49,40,8,26,9,49,18,8
92,3,134,1,44,40,8,20,10,44,13,9
139,16,134,1,43,40,8,21,10,43,12,9
147,25,7,1,45,16,16,19,20,45,44,19
178,17,170,1,43,40,8,21,9,43,12,8
45,1,170,1,41,40,8,20,9,41,10,8
165,16,170,1,81,80,8,30,9,81,10,8
134,25,46,1,42,40,8,25,10,42,11,9
141,2,46,1,49,40,8,28,9,49,18,8
246,30,46,1,50,40,8,25,10,50,19,9
165,17,46,1,43,40,8,26,11,43,12,10
103,19,46,1,62,60,4,30,6,62,7,5
222,30,46,1,42,40,8,25,10,42,11,9
233,1,46,1,49,40,8,28,10,49,18,9
37,26,46,1,45,40,8,25,11,45,14,10
40,21,15,1,42,40,8,27,9,42,11,8
157,28,15,1,43,40,8,22,9,43,12,8
174,23,15,1,41,40,8,20,9,41,10,8
118,29,15,1,41,40,8,20,9,41,10,8
205,6,15,1,41,40,8,25,9,41,10,8
177,3,15,1,47,40,8,23,9,47,16,8
202,30,42,1,41,40,8,20,9,41,10,8
219,30,42,1,48,40,8,27,10,48,17,9
189,5,42,1,43,40,8,25,10,43,12,9
35,1,42,1,43,40,8,20,9,43,12,8
121,13,162,1,43,40,8,26,11,43,12,10
197,27,162,1,45,40,8,25,10,45,14,9
21,11,6,1,45,40,8,22,9,45,14,8
42,1,6,1,83,80,8,30,9,83,12,8
140,25,6,1,41,40,8,20,9,41,10,8
84,21,6,1,47,40,8,23,9,47,16,8
201,27,138,1,41,40,8,20,9,41,10,8
39,16,138,1,43,40,8,22,9,43,12,8
242,12,138,1,42,40,8,20,10,42,11,9
104,10,38,1,44,40,8,26,9,44,13,8
181,20,38,1,43,40,8,21,11,43,12,10
76,19,38,1,42,40,8,20,9,42,11,8
98,24,38,1,41,40,8,26,9,41,10,8
145,23,10,1,44,40,8,23,9,44,13,8
216,24,10,1,42,40,8,21,10,42,11,9
218,10,74,1,121,120,24,25,25,121,26,24
214,26,74,1,121,120,24,25,25,121,26,24
213,3,34,1,42,40,8,25,10,42,11,9
103,23,76,1,32,30,1,30,3,32,4,2
217,11,76,1,32,30,1,30,3,32,4,2
166,23,23,1,36,30,2,27,5,36,9,4
120,8,23,1,33,30,2,27,3,33,6,2
75,4,23,1,36,30,2,28,4,36,9,3
209,11,23,1,32,30,2,25,4,32,5,3
58,18,23,1,32,30,2,30,4,32,5,3
89,29,30,42,48,40,40,6,48,48,47,47
74,21,30,42,46,40,40,4,44,46,45,43
210,10,30,42,56,40,40,7,55,56,55,54
4,20,30,42,44,40,40,5,42,44,43,41
72,30,30,42,47,40,40,8,41,47,46,40
196,3,30,42,52,40,40,11,52,52,51,51
36,27,30,42,57,40,40,15,41,57,56,40
125,18,30,42,51,40,40,11,51,51,50,50
63,4,30,42,41,40,40,3,41,41,40,40
43,7,30,42,48,40,40,6,48,48,47,47
205,0,30,42,43,40,40,2,43,43,42,42
226,19,30,42,58,40,40,13,55,58,57,55
137,13,45,42,52,24,24,20,25,52,51,24
75,28,45,42,54,24,24,20,25,54,53,24
82,14,45,42,39,24,24,14,25,39,38,24
150,10,105,42,61,60,4,30,5,61,6,4
150,19,105,42,61,60,4,30,5,61,6,4
166,24,54,42,32,30,6,20,8,32,9,7
129,16,54,42,33,30,6,17,7,33,10,6
116,24,54,42,43,40,8,27,9,43,12,8
154,6,54,42,32,30,6,17,8,32,9,7
157,22,22,42,33,30,6,22,8,33,10,7
157,23,22,42,33,30,6,20,8,33,10,7
169,22,146,42,32,30,6,17,8,32,9,7
105,27,146,42,32,30,6,17,7,32,9,6
69,25,126,42,32,30,6,17,8,32,9,7
70,8,126,42,32,30,6,16,8,32,9,7
57,7,126,42,32,30,6,16,8,32,9,7
217,21,62,42,33,16,16,16,17,33,32,16
110,6,62,42,34,16,16,14,17,34,33,16
233,18,18,42,36,30,6,16,8,36,13,7
240,14,18,42,34,30,6,17,8,34,11,7
61,17,122,42,33,30,6,16,9,33,10,8
202,6,122,42,34,30,6,19,9,34,11,8
194,3,122,42,34,30,6,17,10,34,11,9
116,25,26,42,45,40,8,24,10,45,14,9
33,8,26,42,43,40,8,21,9,43,12,8
91,20,154,42,41,40,8,20,9,41,10,8
218,23,154,42,44,40,8,22,9,44,13,8
169,10,156,42,51,50,2,30,3,51,4,2
205,22,156,42,52,50,2,30,4,52,5,3
75,21,28,42,51,50,2,30,3,51,4,2
139,8,28,42,32,30,2,25,4,32,5,3
106,2,28,42,51,50,2,30,3,51,4,2
153,30,58,42,44,40,8,22,9,44,13,8
102,23,58,42,41,40,8,20,9,41,10,8
210,12,178,42,41,40,2,30,3,41,4,2
185,4,178,42,32,30,2,25,4,32,5,3
12,27,77,42,33,30,1,30,4,33,5,3
100,26,50,42,42,40,2,30,4,42,5,3
44,29,25,42,35,16,16,20,23,35,34,22
66,9,25,42,32,24,24,6,25,32,31,24
112,25,9,42,66,60,12,26,13,66,19,12
224,10,9,42,61,60,12,16,13,61,14,12
160,28,9,42,61,60,12,15,13,61,14,12
44,5,106,42,83,75,15,27,16,83,24,15
247,3,106,42,76,75,15,25,16,76,17,15
217,2,106,42,80,75,15,26,18,80,21,17
81,20,3,42,39,16,16,18,18,39,38,17
225,28,3,42,41,16,16,18,17,41,40,16
134,27,27,42,91,80,16,30,18,91,28,17
7,22,27,42,35,16,16,18,17,35,34,16
178,9,27,42,33,16,16,15,21,33,32,20
81,30,43,42,43,40,8,25,10,43,12,9
143,8,43,42,50,40,8,24,9,50,19,8
150,26,43,42,41,40,8,20,9,41,10,8
121,14,43,42,65,60,4,30,8,65,10,7
123,22,43,42,64,60,4,30,8,64,9,7
43,7,43,42,45,40,8,21,9,45,14,8
245,7,43,42,65,60,4,30,8,65,10,7
38,22,43,42,63,60,4,30,6,63,8,5
51,30,43,42,62,60,4,30,5,62,7,4
176,29,43,42,63,60,4,30,7,63,8,6
248,5,11,42,46,40,8,23,9,46,15,8
35,3,11,42,64,60,4,30,8,64,9,7
158,23,11,42,42,40,8,20,10,42,11,9
216,9,11,42,65,60,4,30,8,65,10,7
18,18,11,42,65,60,4,30,8,65,10,7
130,6,11,42,46,40,8,23,10,46,15,9
59,19,11,42,63,60,4,30,7,63,8,6
90,5,11,42,65,60,4,30,9,65,10,8
140,19,11,42,65,60,4,30,8,65,10,7
62,19,11,42,44,40,8,23,9,44,13,8
144,15,142,42,64,60,4,30,8,64,9,7
227,18,142,42,47,40,8,19,9,47,16,8
130,6,142,42,64,60,4,30,8,64,9,7
34,17,142,42,62,60,4,30,6,62,7,5
29,22,142,42,64,60,4,30,8,64,9,7
21,3,142,42,42,40,8,20,10,42,11,9
42,27,142,42,45,40,8,27,9,45,14,9
137,29,142,42,64,60,4,30,8,64,9,7
46,1,142,42,64,60,4,30,8,64,9,7
145,2,14,42,62,60,4,30,6,62,7,5
101,30,14,42,44,40,8,21,9,44,13,8
76,6,14,42,65,60,4,30,8,65,10,7
197,18,14,42,64,60,4,30,8,64,9,7
166,19,14,42,56,40,8,28,9,56,25,8
92,22,14,42,64,60,4,30,8,64,9,7
185,15,14,42,63,60,4,30,7,63,8,6
113,11,14,42,64,60,4,30,8,64,9,7
233,28,14,42,65,60,4,30,9,65,10,8
94,13,14,42,64,60,4,30,8,64,9,7
154,24,134,42,82,80,8,30,8,82,11,8
44,22,7,42,42,16,16,19,18,42,41,17
139,11,7,42,45,16,16,19,18,45,44,17
140,22,170,42,41,40,8,20,9,41,10,8
179,7,170,42,41,40,8,15,9,41,10,8
138,2,170,42,41,40,8,25,8,41,10,8
83,2,46,42,51,40,8,26,11,51,20,10
221,18,46,42,62,60,4,30,6,62,7,5
49,18,46,42,44,40,8,25,10,44,13,9
17,25,46,42,62,60,4,30,6,62,7,5
198,18,46,42,42,40,8,25,9,42,11,8
77,4,46,42,43,40,8,26,11,43,12,10
106,23,15,42,44,40,8,27,9,44,13,8
15,22,15,42,44,40,8,21,9,44,13,8
13,1,15,42,43,40,8,26,9,43,12,8
176,3,15,42,42,40,8,30,9,42,11,8
196,16,15,42,41,40,8,20,9,41,10,8
141,16,15,42,41,40,8,20,9,41,10,8
45,8,15,42,41,40,8,25,9,41,10,8
43,4,42,42,41,40,8,21,9,41,10,8
142,4,42,42,43,40,8,21,10,43,12,9
121,12,162,42,43,40,8,26,10,43,12,10
200,29,138,42,45,40,8,23,9,45,14,8
143,30,138,42,41,40,8,15,9,41,10,8
108,5,138,42,42,40,8,20,10,42,11,9
62,23,138,42,43,40,8,16,9,43,12,8
147,4,38,42,42,40,8,21,10,42,11,9
78,14,38,42,42,40,8,21,10,42,11,9
134,13,38,42,48,40,8,27,9,48,17,8
158,3,38,42,42,40,8,26,10,42,11,9
244,24,38,42,42,40,8,20,10,42,11,9
107,10,38,42,43,40,8,25,11,43,12,10
52,28,38,42,41,40,8,20,9,41,10,8
216,22,10,42,45,40,8,22,10,45,14,9
200,21,10,42,45,40,8,22,9,45,14,8
124,20,74,42,85,80,8,27,13,85,14,12
50,7,74,42,83,80,8,26,11,83,12,10
157,15,74,42,123,120,24,25,25,123,28,24
141,5,74,42,121,120,24,25,25,121,26,24
39,23,74,42,83,80,8,25,11,83,12,10
192,11,74,42,82,80,8,25,10,82,11,9
30,23,74,42,85,80,8,26,12,85,14,11
44,28,74,42,85,80,8,26,13,85,14,12
75,24,29,42,52,50,2,30,3,52,5,2
217,7,76,42,32,30,1,30,3,32,4,2
210,28,51,42,41,40,2,30,3,41,4,2
180,24,23,42,33,30,2,26,4,33,6,3
165,13,23,42,32,30,2,30,4,32,5,3
44,27,19,42,32,30,2,30,4,32,5,3
32,22,30,162,43,40,40,5,42,43,42,41
41,29,30,162,53,40,40,13,44,53,52,43
132,30,30,162,52,40,40,13,41,52,51,40
112,6,30,162,48,40,40,8,41,48,47,40
244,31,30,162,56,40,40,2,54,56,55,53
217,14,30,162,57,40,40,4,57,57,56,56
66,29,30,162,52,40,40,12,41,52,51,40
220,29,30,162,58,40,40,14,43,58,57,42
22,26,30,162,53,40,40,11,53,53,52,52
131,30,30,162,45,40,40,7,41,45,44,40
99,24,30,162,49,40,40,10,49,49,48,48
93,30,30,162,47,40,40,7,47,47,46,46
8,13,30,162,51,40,40,11,42,51,50,41
106,6,45,162,48,32,32,12,33,48,47,32
242,9,45,162,35,32,32,4,33,35,34,32
112,11,110,162,36,16,16,17,19,36,35,18
189,27,54,162,32,30,6,15,8,32,9,7
179,21,54,162,35,30,6,23,11,35,12,10
126,7,22,162,34,30,6,17,7,34,11,6
1,1,126,162,32,30,6,16,8,32,9,7
100,13,18,162,33,30,6,18,9,33,10,8
208,7,18,162,34,30,6,17,8,34,11,7
38,26,122,162,33,30,6,16,9,33,10,8
26,18,122,162,34,30,6,17,10,34,11,9
164,18,26,162,43,40,8,22,9,43,12,8
144,18,26,162,41,40,8,20,9,41,10,8
79,28,154,162,41,40,8,20,9,41,10,8
86,4,154,162,41,40,8,25,9,41,10,8
106,8,154,162,47,40,8,24,9,47,16,8
43,1,154,162,45,40,8,23,9,45,14,8
169,30,156,162,51,50,2,30,3,51,4,2
193,8,28,162,34,30,2,26,6,34,7,5
49,11,28,162,52,50,2,30,4,52,5,3
187,24,58,162,41,40,8,20,9,41,10,8
120,30,178,162,42,40,2,30,4,42,5,3
3,16,77,162,33,30,1,30,4,33,5,3
87,23,25,162,32,16,16,15,22,32,31,21
111,6,25,162,41,24,24,15,26,41,40,25
29,12,9,162,62,60,12,25,13,62,15,12
80,30,9,162,61,60,12,25,13,61,14,12
175,18,9,162,64,60,12,17,16,64,17,15
56,27,35,162,44,16,16,20,17,44,43,16
213,1,106,162,76,75,15,25,16,76,17,15
198,1,106,162,79,75,15,25,16,79,20,15
162,26,106,162,41,40,8,26,8,41,10,8
162,1,106,162,43,40,8,26,8,43,12,8
213,24,106,162,78,75,15,26,16,78,19,15
112,1,3,162,46,16,16,22,17,46,45,16
6,2,3,162,38,16,16,17,17,38,37,16
243,6,27,162,38,16,16,18,17,38,37,16
126,27,27,162,32,16,16,15,17,32,31,16
60,28,27,162,97,80,16,30,17,97,34,16
209,26,43,162,64,60,4,30,8,64,9,7
45,29,43,162,82,80,8,30,9,82,11,8
79,15,43,162,63,60,4,30,7,63,8,6
59,17,43,162,62,60,4,30,6,62,7,5
84,7,43,162,45,40,8,26,10,45,14,9
250,22,43,162,64,60,4,30,8,64,9,7
200,12,43,162,65,60,4,30,8,65,10,7
197,18,43,162,65,60,4,30,8,65,10,7
195,16,43,162,41,40,8,20,9,41,10,8
161,13,43,162,64,60,4,30,8,64,9,7
177,30,11,162,64,60,4,30,8,64,9,7
60,27,11,162,45,40,8,22,9,45,14,8
9,19,11,162,64,60,4,30,8,64,9,7
103,27,11,162,63,60,4,30,7,63,8,6
240,5,11,162,43,40,8,21,9,43,12,8
179,12,11,162,64,60,4,30,7,64,9,6
12,8,11,162,41,40,8,20,9,41,10,8
21,2,142,162,46,40,8,21,10,46,15,9
197,12,142,162,64,60,4,30,8,64,9,7
145,17,142,162,63,60,4,30,6,63,8,5
77,13,142,162,43,40,8,21,9,43,12,8
211,25,142,162,64,60,4,30,8,64,9,7
179,23,142,162,65,60,4,30,8,65,10,7
133,30,142,162,64,60,4,30,8,64,9,7
113,14,142,162,64,60,4,30,8,64,9,7
11,23,142,162,64,60,4,30,8,64,9,7
13,30,142,162,63,60,4,30,7,63,8,6
144,1,14,162,64,60,4,30,8,64,9,7
123,13,14,162,65,60,4,30,9,65,10,8
230,17,14,162,63,60,4,30,7,63,8,6
103,11,14,162,65,60,4,30,9,65,10,8
156,22,14,162,64,60,4,30,8,64,9,7
104,27,14,162,63,60,4,30,7,63,8,6
235,18,14,162,65,60,4,30,9,65,10,8
132,16,14,162,64,60,4,30,8,64,9,7
244,17,14,162,65,60,4,30,9,65,10,8
250,4,14,162,65,60,4,30,9,65,10,8
189,20,14,162,65,60,4,30,9,65,10,8
166,2,134,162,84,80,8,30,8,84,13,8
239,18,134,162,45,40,8,21,12,45,14,11
161,1,7,162,34,16,16,16,19,34,33,18
71,19,7,162,45,16,16,20,19,45,44,18
112,13,7,162,46,16,16,18,17,46,45,16
77,15,170,162,44,40,8,26,9,44,13,8
202,20,170,162,47,40,8,23,9,47,16,8
178,21,170,162,43,40,8,21,9,43,12,8
51,17,170,162,62,60,4,30,5,62,7,4
209,6,46,162,62,60,4,30,6,62,7,5
103,10,46,162,62,60,4,30,6,62,7,5
137,27,46,162,49,40,8,25,10,49,18,9
134,15,46,162,42,40,8,25,10,42,11,9
49,29,46,162,44,40,8,26,10,44,13,9
103,11,15,162,41,40,8,21,9,41,10,8
171,24,15,162,42,40,8,20,8,42,11,8
121,29,15,162,44,40,8,27,9,44,13,8
76,8,15,162,48,40,8,23,9,48,17,8
217,16,15,162,47,40,8,23,9,47,16,8
195,21,15,162,42,40,8,21,9,42,11,8
158,16,15,162,41,40,8,30,9,41,10,8
250,16,15,162,41,40,8,25,9,41,10,8
153,14,15,162,61,60,4,30,5,61,6,4
219,5,42,162,42,40,8,25,10,42,11,9
204,25,42,162,62,60,4,30,5,62,7,4
71,1,42,162,50,40,8,24,10,50,19,9
100,20,42,162,41,40,8,20,9,41,10,8
51,10,42,162,62,60,4,30,5,62,7,4
101,2,42,162,43,40,8,21,9,43,12,8
59,9,42,162,62,60,4,30,6,62,7,5
159,12,162,162,48,40,8,28,11,48,17,11
103,24,162,162,42,40,8,26,9,42,11,9
118,13,162,162,46,40,8,27,9,46,15,9
217,13,162,162,44,40,8,27,9,44,13,9
53,23,6,162,44,40,8,21,9,44,13,8
84,6,6,162,42,40,8,20,9,42,11,8
206,8,138,162,44,40,8,23,10,44,13,9
