Env. Initial State,Org Initial State,Environment rule,Organism rule,Recurrence time,Attractor size,Env Attractor Size,Num unique states,Num. unique rules,Org State Recurrence,Org Rule Recurrence,Env Recurrence
133,4,30,104,53,40,40,5,53,53,52,52
22,3,30,104,53,40,40,7,53,53,52,52
35,11,30,104,53,40,40,9,41,53,52,40
112,14,30,104,48,40,40,6,41,48,47,40
213,3,30,104,47,40,40,8,47,47,46,46
88,6,45,104,21,16,16,6,17,21,20,16
232,10,45,104,34,32,32,4,33,34,33,32
100,3,45,104,18,2,2,5,18,18,17,17
19,7,45,104,25,24,24,3,25,25,24,24
89,3,110,104,21,16,16,4,21,21,20,20
176,8,110,104,34,16,16,11,18,34,33,17
88,13,110,104,20,16,16,5,18,20,19,17
195,10,110,104,23,16,16,3,23,23,22,22
84,9,110,104,25,16,16,9,20,25,24,19
63,1,110,104,19,16,16,3,19,19,18,18
146,4,110,104,21,16,16,4,21,14,20,20
140,14,105,104,18,16,4,9,5,18,7,4
138,8,62,104,21,16,16,4,20,21,20,20
150,2,62,104,21,16,16,4,21,21,20,20
172,1,62,104,21,16,16,4,21,21,20,20
24,6,62,104,19,16,16,4,19,19,18,18
220,6,26,104,30,16,16,8,17,30,29,16
147,4,26,104,29,16,16,8,17,29,28,16
41,12,26,104,19,8,8,10,9,19,18,8
226,11,154,104,19,8,8,8,9,16,18,8
33,2,57,104,19,8,8,8,11,19,18,10
62,9,58,104,17,8,8,7,12,17,16,11
38,15,25,104,21,16,16,2,20,21,20,20
64,7,25,104,21,16,16,4,20,21,20,20
138,9,25,104,24,16,16,5,23,17,23,23
228,5,25,104,25,24,24,3,25,25,24,24
212,6,25,104,26,16,16,11,19,26,25,19
137,0,25,104,23,16,16,2,20,16,22,20
213,10,9,104,16,12,12,3,16,16,15,15
57,14,9,104,16,12,12,4,16,16,15,15
42,12,9,104,16,12,12,4,16,16,15,15
116,9,9,104,17,12,12,7,13,12,16,12
201,5,35,104,18,16,16,3,17,18,17,16
220,5,35,104,20,16,16,4,18,20,19,17
140,0,35,104,17,16,16,2,17,17,16,16
1,7,35,104,18,16,16,3,17,18,17,16
158,1,35,104,24,16,16,9,18,24,23,17
3,4,106,104,23,15,15,7,17,23,22,16
235,11,106,104,17,15,15,3,17,17,16,16
195,12,106,104,23,15,15,4,16,23,22,15
226,5,106,104,17,15,15,4,16,17,16,15
214,7,106,104,25,15,15,8,15,25,24,15
219,2,106,104,25,15,15,10,17,25,24,16
194,0,3,104,18,16,16,2,18,18,17,17
129,11,3,104,65,64,16,12,17,65,18,16
37,11,3,104,18,16,16,4,18,18,17,17
151,15,3,104,18,16,16,2,18,18,17,17
249,11,27,104,17,16,16,3,17,17,16,16
91,12,27,104,18,16,16,3,18,18,17,17
100,12,27,104,19,16,16,5,18,19,18,17
195,11,27,104,33,16,16,11,17,26,32,16
129,2,27,104,18,16,16,4,18,18,17,17
7,3,27,104,35,16,16,12,17,35,34,16
79,9,27,104,26,16,16,7,18,26,25,17
117,6,43,104,19,8,8,10,10,19,18,9
76,6,184,104,17,8,8,8,10,13,16,9
112,8,11,104,17,8,8,8,9,17,16,8
87,10,14,104,18,8,8,3,11,18,17,10
78,6,134,104,17,8,8,8,10,17,16,9
95,10,134,104,18,8,8,3,11,18,17,10
98,2,24,104,16,8,8,6,11,16,15,10
149,14,7,104,29,16,16,10,20,29,28,19
23,15,7,104,18,16,16,2,18,18,17,17
101,13,7,104,25,16,16,9,20,25,24,19
235,9,170,104,16,8,8,5,9,16,15,8
59,8,170,104,16,8,8,7,9,16,15,8
76,6,170,104,16,8,8,5,9,16,15,8
87,11,15,104,17,8,8,10,9,12,16,8
41,6,15,104,16,8,8,8,9,16,15,8
212,8,42,104,16,8,8,6,9,16,15,8
101,9,162,104,18,8,8,9,10,18,17,9
104,13,162,104,17,8,8,9,9,17,16,9
153,4,6,104,17,16,4,8,5,17,6,4
247,12,138,104,16,8,8,7,10,16,15,9
52,8,38,104,16,8,8,8,9,16,15,8
109,3,38,104,18,8,8,7,11,18,17,10
63,6,10,104,18,8,8,9,10,18,17,9
35,13,74,104,22,8,8,9,11,22,21,10
107,4,74,104,27,24,24,5,25,27,26,24
143,4,74,104,17,8,8,7,12,17,16,12
74,9,2,104,17,8,8,9,10,17,16,9
111,15,30,232,42,40,40,2,41,42,41,40
206,4,30,232,57,40,40,5,57,57,56,56
38,8,30,232,52,40,40,11,52,52,51,51
117,12,30,232,48,40,40,6,47,48,47,46
65,8,30,232,50,40,40,10,50,50,49,49
20,7,30,232,50,40,40,3,50,50,49,49
63,4,45,232,18,2,2,3,18,18,17,17
164,3,45,232,25,24,24,3,25,25,24,24
36,14,45,232,33,24,24,5,25,33,32,24
142,6,110,232,24,16,16,7,18,17,23,17
166,8,110,232,29,16,16,9,21,22,28,20
166,14,110,232,22,16,16,4,21,22,21,20
165,5,110,232,22,16,16,3,21,22,21,20
15,11,110,232,26,16,16,7,23,26,25,22
120,3,110,232,25,16,16,7,23,25,24,22
180,9,110,232,21,16,16,5,21,14,20,20
57,14,150,232,17,16,4,12,5,17,6,4
184,14,54,232,18,8,8,6,9,18,17,8
119,14,62,232,19,8,8,8,9,15,18,8
84,14,62,232,28,16,16,8,21,23,27,20
185,8,26,232,32,16,16,9,17,32,31,16
246,4,57,232,16,8,8,9,11,16,15,10
161,8,58,232,16,8,8,7,13,16,15,12
80,13,25,232,21,16,16,4,18,14,20,18
48,6,25,232,23,16,16,7,22,16,22,22
149,12,25,232,26,16,16,7,19,19,25,19
134,9,25,232,23,16,16,7,16,23,22,16
128,11,25,232,27,16,16,7,20,20,26,20
49,12,25,232,27,16,16,9,20,27,26,20
206,3,25,232,25,16,16,5,24,25,24,24
171,1,9,232,28,12,12,13,15,28,27,15
252,11,9,232,16,12,12,3,15,16,15,15
211,12,9,232,16,12,12,4,15,16,15,15
190,9,9,232,22,12,12,9,15,22,21,15
40,11,35,232,24,16,16,7,19,24,23,18
189,13,35,232,21,16,16,6,18,21,20,17
211,9,35,232,23,16,16,7,18,23,22,17
58,3,35,232,24,16,16,7,18,24,23,17
152,7,35,232,22,16,16,5,17,22,21,16
173,12,106,232,17,15,15,4,16,17,16,15
246,15,106,232,17,15,15,2,17,17,16,16
149,10,106,232,19,15,15,4,16,19,18,15
46,15,106,232,16,15,15,2,15,16,15,15
95,2,106,232,17,15,15,3,16,17,16,16
219,2,106,232,25,15,15,10,17,25,24,16
210,1,3,232,20,16,16,5,18,20,19,17
163,6,3,232,66,64,16,12,18,66,19,17
40,10,3,232,19,16,16,4,18,19,18,17
106,5,3,232,18,16,16,4,18,18,17,17
155,4,3,232,20,16,16,5,18,20,19,17
200,13,3,232,19,16,16,3,17,19,18,16
185,15,27,232,17,16,16,2,17,12,16,16
91,13,27,232,18,16,16,4,18,18,17,17
71,10,27,232,19,16,16,3,18,19,18,17
101,3,27,232,21,16,16,5,21,21,20,20
231,0,27,232,17,16,16,2,17,17,16,16
3,14,27,232,18,16,16,3,18,18,17,17
169,2,27,232,20,16,16,5,18,20,19,17
3,3,43,232,33,32,8,12,9,33,10,8
248,4,184,232,20,8,8,10,11,16,19,10
196,14,56,232,21,8,8,10,10,17,20,9
23,3,56,232,16,8,8,7,11,16,15,10
92,3,56,232,16,8,8,8,11,16,15,10
12,13,11,232,33,32,8,12,9,33,10,8
172,6,134,232,19,16,4,8,7,19,8,6
116,8,7,232,19,16,16,4,19,12,18,18
44,13,7,232,26,16,16,9,18,26,25,17
144,3,42,232,16,8,8,8,9,16,15,8
74,2,162,232,17,8,8,6,9,17,16,8
102,7,6,232,17,16,4,9,5,17,6,4
168,7,6,232,18,8,8,8,9,18,17,8
197,7,138,232,20,8,8,9,10,20,19,9
149,7,10,232,16,8,8,8,10,16,15,9
38,14,10,232,17,8,8,7,9,17,16,8
200,9,74,232,16,8,8,5,11,16,15,10
216,5,74,232,25,24,24,3,25,25,24,24
249,14,30,140,41,40,40,3,40,41,40,40
218,1,30,140,45,40,40,4,44,45,44,44
156,8,30,140,46,40,40,7,41,46,45,41
5,14,30,140,50,40,40,3,49,50,49,49
18,10,30,140,41,40,40,3,40,41,40,40
88,12,45,140,21,16,16,6,17,21,20,16
64,5,45,140,17,2,2,3,17,17,16,16
87,15,45,140,19,2,2,2,19,19,18,18
24,0,45,140,20,2,2,2,20,20,19,19
174,10,45,140,19,2,2,3,19,19,18,18
215,12,110,140,22,16,16,5,17,22,21,16
205,2,110,140,20,16,16,5,17,20,19,16
134,15,110,140,18,16,16,2,18,11,17,17
139,5,110,140,23,16,16,3,23,23,22,22
18,6,110,140,21,16,16,4,21,21,20,20
206,8,150,140,18,16,4,12,5,18,7,4
121,3,105,140,17,16,4,8,5,17,6,4
201,6,54,140,18,16,4,12,6,18,7,5
212,2,62,140,24,16,16,7,21,19,23,20
38,13,154,140,17,8,8,7,9,17,16,8
181,9,41,140,17,8,8,7,9,17,16,8
228,10,58,140,18,16,16,3,18,18,17,17
183,6,25,140,26,24,24,4,26,26,25,25
74,3,25,140,32,24,24,8,25,32,31,24
126,0,25,140,20,16,16,2,20,20,19,19
25,13,25,140,27,16,16,12,21,27,26,20
156,3,25,140,26,24,24,4,25,26,25,24
143,15,25,140,18,16,16,2,18,18,17,17
117,1,9,140,16,12,12,5,16,16,15,15
230,10,9,140,19,12,12,3,19,14,18,18
84,15,9,140,16,12,12,2,16,16,15,15
24,4,9,140,17,12,12,5,17,17,16,16
212,7,9,140,16,12,12,4,16,16,15,15
67,0,35,140,20,16,16,2,18,20,19,17
132,15,35,140,19,16,16,2,17,19,18,16
248,2,35,140,65,64,16,12,17,65,18,16
99,11,35,140,21,16,16,7,17,21,20,17
232,4,35,140,18,16,16,3,17,18,17,17
133,4,106,140,24,15,15,4,16,24,23,15
140,13,106,140,19,15,15,5,15,19,18,15
90,15,106,140,16,15,15,2,16,16,15,15
189,8,106,140,23,15,15,8,17,23,22,16
129,15,3,140,17,16,16,2,17,17,16,16
230,5,3,140,18,16,16,3,18,18,17,17
74,5,3,140,18,16,16,3,18,18,17,17
156,7,3,140,19,16,16,4,17,19,18,16
56,8,3,140,26,16,16,7,17,19,25,16
4,1,3,140,22,16,16,5,17,22,21,16
114,0,27,140,17,16,16,2,17,17,16,16
91,15,27,140,18,16,16,2,18,18,17,17
239,5,27,140,17,16,16,3,17,17,16,16
228,11,27,140,29,16,16,8,17,29,28,16
226,2,27,140,24,16,16,8,18,24,23,17
28,13,27,140,39,16,16,14,17,39,38,16
8,15,27,140,17,16,16,2,17,17,16,16
131,11,43,140,18,8,8,8,9,18,17,8
138,6,184,140,22,8,8,9,9,18,21,8
249,4,11,140,33,32,8,12,9,33,10,8
86,8,142,140,17,16,8,8,9,17,16,8
193,14,134,140,20,16,4,9,8,20,9,7
130,12,134,140,19,16,4,8,7,19,8,6
90,9,7,140,19,16,16,3,19,19,18,18
105,5,7,140,19,16,16,4,19,12,18,18
89,0,7,140,20,16,16,2,20,20,19,19
6,11,7,140,17,16,16,3,17,17,16,16
107,8,170,140,16,8,8,7,9,16,15,8
55,11,46,140,16,8,8,7,10,16,15,9
237,9,42,140,18,8,8,8,10,18,17,9
153,2,6,140,17,16,4,8,5,17,6,4
121,8,74,140,18,8,8,9,11,18,17,10
233,6,74,140,23,8,8,9,12,23,22,11
242,9,30,132,52,40,40,9,50,52,51,50
122,8,30,132,54,40,40,4,53,54,53,53
179,3,30,132,57,40,40,12,56,57,56,56
147,8,30,132,56,40,40,11,41,56,55,41
39,12,30,132,47,40,40,8,41,47,46,41
41,9,30,132,49,40,40,9,43,49,48,43
14,13,45,132,34,32,32,4,33,34,33,32
55,3,45,132,22,16,16,8,17,22,21,16
41,1,45,132,27,24,24,5,24,27,26,24
25,6,110,132,25,16,16,5,22,25,24,21
125,2,110,132,30,16,16,10,17,30,29,16
89,6,110,132,21,16,16,4,21,21,20,20
210,12,110,132,25,16,16,8,21,25,24,20
243,0,110,132,19,16,16,2,19,19,18,18
99,5,110,132,20,16,16,4,20,20,19,19
215,6,150,132,17,16,4,12,5,17,6,4
28,2,105,132,19,16,4,10,5,19,8,4
81,3,62,132,21,16,16,4,21,21,20,20
59,13,62,132,25,16,16,6,17,20,24,16
217,2,62,132,33,16,16,12,17,33,32,16
35,4,26,132,17,16,8,6,8,17,16,8
110,2,26,132,28,16,16,8,17,28,27,16
221,7,154,132,17,16,4,8,5,17,6,4
51,6,58,132,22,8,8,11,9,18,21,8
13,2,25,132,22,16,16,5,17,15,21,16
24,1,25,132,23,16,16,4,23,23,22,22
84,7,25,132,24,16,16,5,24,24,23,23
112,12,25,132,26,16,16,10,21,26,25,20
18,12,25,132,27,24,24,4,24,27,26,24
199,13,25,132,23,16,16,8,18,23,22,17
11,10,25,132,24,16,16,3,23,24,23,22
123,15,9,132,19,12,12,2,19,19,18,18
196,9,9,132,19,12,12,7,19,19,18,18
57,13,9,132,16,12,12,4,16,16,15,15
252,9,9,132,19,12,12,7,16,19,18,15
49,9,35,132,23,16,16,7,17,23,22,16
118,14,35,132,18,8,8,8,10,18,17,9
2,3,35,132,20,16,16,5,17,20,19,16
253,5,35,132,18,16,16,3,18,18,17,17
110,0,35,132,18,16,16,2,17,18,17,17
179,8,35,132,16,8,8,7,10,16,15,9
234,15,106,132,16,15,15,2,16,16,15,15
48,0,106,132,17,15,15,2,17,17,16,16
48,9,106,132,26,15,15,8,17,26,25,16
200,3,3,132,24,16,16,7,17,24,23,16
137,11,3,132,25,16,16,8,17,25,24,16
101,13,3,132,20,16,16,6,18,20,19,17
56,12,3,132,19,16,16,4,17,19,18,16
102,13,3,132,18,8,8,8,9,18,17,8
35,13,27,132,22,16,16,7,17,22,21,17
107,15,27,132,18,16,16,2,17,18,17,17
100,9,27,132,19,16,16,5,17,19,18,17
77,11,27,132,19,16,16,5,18,19,18,17
243,11,27,132,38,16,16,14,17,38,37,16
158,6,27,132,28,16,16,8,18,28,27,17
31,12,43,132,16,8,8,6,9,16,15,8
185,8,184,132,20,8,8,9,10,16,19,9
88,12,56,132,26,8,8,12,11,22,25,10
16,6,11,132,34,32,8,12,10,34,11,9
12,12,11,132,33,32,8,12,9,33,10,8
212,4,14,132,17,16,8,8,9,17,16,8
97,7,24,132,16,8,8,8,11,16,15,10
44,4,7,132,26,16,16,9,18,26,25,17
165,9,7,132,19,16,16,3,19,19,18,18
163,1,7,132,27,16,16,9,19,27,26,18
208,14,7,132,30,16,16,11,19,23,29,18
12,7,7,132,65,64,16,12,17,65,18,16
86,13,170,132,23,8,8,11,9,23,22,8
228,9,170,132,18,8,8,9,9,18,17,8
131,2,170,132,17,8,8,8,9,17,16,8
210,13,15,132,16,8,8,7,9,16,15,8
197,3,15,132,16,8,8,7,9,16,15,8
185,2,15,132,33,32,8,12,9,33,10,8
200,3,15,132,33,32,8,12,9,33,10,8
74,9,42,132,17,8,8,7,9,17,16,8
237,3,42,132,18,8,8,8,10,18,17,9
158,11,162,132,16,8,8,6,11,16,15,10
110,7,6,132,16,8,8,8,10,16,15,9
56,7,138,132,21,8,8,11,9,21,20,8
118,7,38,132,18,16,4,9,6,18,7,5
88,1,10,132,17,8,8,7,9,17,16,9
118,4,10,132,21,8,8,9,10,21,20,9
177,1,74,132,33,24,24,7,25,33,32,24
76,3,34,132,17,8,8,8,9,17,16,9
72,12,34,132,17,8,8,8,8,17,16,8
242,11,30,23,52,40,40,9,51,52,51,50
183,11,30,23,43,40,40,4,41,43,42,40
106,12,30,23,52,40,40,6,52,52,51,51
57,15,30,23,42,40,40,2,42,42,41,41
126,14,30,23,55,40,40,10,41,55,54,40
252,5,30,23,42,40,40,3,41,42,41,40
131,4,45,23,36,32,32,6,33,36,35,32
76,7,45,23,27,24,24,4,25,27,26,24
167,0,45,23,19,2,2,2,19,19,18,18
133,13,110,23,23,16,16,8,18,23,22,17
224,15,110,23,19,16,16,2,19,19,18,18
36,5,110,23,21,16,16,3,21,14,20,20
111,15,110,23,23,16,16,2,20,23,22,19
84,9,110,23,25,16,16,9,20,25,24,19
224,1,110,23,19,16,16,3,19,19,18,18
65,9,54,23,17,16,4,12,5,17,6,4
180,6,62,23,38,16,16,12,21,38,37,20
38,12,154,23,17,8,8,7,9,17,16,8
228,14,57,23,16,8,8,8,10,16,15,9
226,2,58,23,16,8,8,9,11,16,15,10
127,5,58,23,18,8,8,3,15,18,17,14
232,3,58,23,18,8,8,7,11,18,17,10
224,6,58,23,16,8,8,9,11,16,15,10
148,14,25,23,29,24,24,6,25,29,28,24
235,13,25,23,22,16,16,3,22,22,21,21
86,6,25,23,20,16,16,4,20,20,19,19
36,10,25,23,26,24,24,3,25,26,25,24
159,10,25,23,22,16,16,3,20,15,21,19
30,15,25,23,18,16,16,2,18,18,17,17
11,3,25,23,24,16,16,5,23,24,23,22
244,9,9,23,16,12,12,4,16,16,15,15
190,7,9,23,22,12,12,8,16,22,21,15
126,13,9,23,16,12,12,5,16,16,15,15
88,3,9,23,20,12,12,4,20,20,19,19
123,14,9,23,19,12,12,6,19,19,18,18
137,2,35,23,21,16,16,5,17,21,20,16
254,14,35,23,19,16,16,3,18,19,18,17
101,11,35,23,20,8,8,8,12,20,19,11
27,0,35,23,18,16,16,2,18,18,17,17
54,5,35,23,20,16,16,3,18,20,19,17
161,0,35,23,18,16,16,2,18,18,17,17
135,10,35,23,20,16,16,4,17,20,19,16
207,3,106,23,24,15,15,6,16,24,23,15
110,2,106,23,18,15,15,4,18,18,17,17
243,1,106,23,17,15,15,4,16,17,16,15
67,7,106,23,21,15,15,6,16,21,20,15
194,7,3,23,25,16,16,6,18,18,24,17
155,12,3,23,20,16,16,6,18,20,19,17
184,13,3,23,19,16,16,4,18,19,18,17
160,6,3,23,18,16,16,3,18,10,17,17
243,11,3,23,18,16,16,4,17,18,17,16
83,11,3,23,23,16,16,6,18,23,22,17
125,15,27,23,18,16,16,2,18,18,17,17
143,14,27,23,28,16,16,7,17,21,27,16
249,11,27,23,17,16,16,3,17,17,16,16
73,14,27,23,21,16,16,4,21,15,20,20
132,4,27,23,26,16,16,9,17,26,25,16
109,14,27,23,19,16,16,5,18,19,18,17
112,6,27,23,27,16,16,8,17,27,26,16
121,11,56,23,22,8,8,11,11,18,21,10
190,1,56,23,21,8,8,10,12,17,20,11
162,9,11,23,34,32,8,12,10,34,11,9
188,7,134,23,18,16,4,10,6,18,7,5
162,3,134,23,20,8,8,10,9,20,19,8
38,5,7,23,20,16,16,3,20,13,19,19
19,7,7,23,20,16,16,3,20,13,19,19
188,2,170,23,20,8,8,9,9,20,19,8
229,7,170,23,17,8,8,6,9,17,16,8
212,4,15,23,17,16,8,8,9,17,16,8
27,3,42,23,17,8,8,8,9,17,16,8
63,6,42,23,18,8,8,9,10,18,17,9
141,13,42,23,18,8,8,9,9,18,17,8
54,13,42,23,16,8,8,7,9,16,15,8
242,12,162,23,19,8,8,9,11,19,18,10
153,13,6,23,17,16,4,9,5,17,6,4
243,4,138,23,16,8,8,7,9,16,15,8
40,7,38,23,17,8,8,9,11,17,16,10
63,12,10,23,18,8,8,9,10,18,17,9
180,13,74,23,17,8,8,5,13,17,16,12
234,1,34,23,17,8,8,9,10,17,16,9
93,2,168,23,21,8,8,10,9,17,20,8
171,7,30,12,49,40,40,8,47,49,48,46
39,0,30,12,43,40,40,2,42,43,42,41
207,6,30,12,50,40,40,8,41,50,49,40
239,1,30,12,48,40,40,9,43,48,47,42
42,7,30,12,48,40,40,7,46,48,47,45
140,15,30,12,42,40,40,2,41,42,41,40
90,15,45,12,25,24,24,2,25,25,24,24
158,12,45,12,19,2,2,8,19,19,18,18
37,15,45,12,27,24,24,2,25,27,26,24
140,15,45,12,18,2,2,2,18,18,17,17
19,13,45,12,25,24,24,3,25,25,24,24
229,11,45,12,34,32,32,4,33,34,33,32
219,4,110,12,23,16,16,7,20,16,22,19
50,6,110,12,22,16,16,6,22,22,21,21
29,9,110,12,18,16,16,4,18,18,17,17
192,4,110,12,20,16,16,3,20,20,19,19
192,5,110,12,20,16,16,3,20,20,19,19
31,10,110,12,23,16,16,4,17,15,22,16
244,11,110,12,27,16,16,12,22,27,26,21
196,2,105,12,17,16,4,8,5,17,6,4
86,2,62,12,21,16,16,4,21,21,20,20
25,1,122,12,16,6,6,10,9,16,15,8
230,7,26,12,24,16,16,8,17,24,23,16
28,2,154,12,17,8,8,7,9,17,16,8
187,3,58,12,17,8,8,8,9,13,16,8
190,3,58,12,17,8,8,7,12,17,16,11
133,14,25,12,29,16,16,13,23,29,28,22
208,1,25,12,22,16,16,6,17,22,21,16
251,11,25,12,22,16,16,3,22,22,21,21
62,3,25,12,20,16,16,5,18,20,19,17
148,10,25,12,26,24,24,3,25,26,25,24
112,9,25,12,26,16,16,10,21,26,25,20
191,8,25,12,24,16,16,3,22,17,23,21
194,15,9,12,20,12,12,2,20,15,19,19
57,3,9,12,18,12,12,5,16,18,17,15
97,9,9,12,20,12,12,5,20,15,19,19
233,0,35,12,18,16,16,2,18,18,17,17
214,9,35,12,16,8,8,5,10,16,15,9
70,1,35,12,22,16,16,6,17,22,21,16
13,0,35,12,18,16,16,2,18,18,17,17
120,13,35,12,35,16,16,12,17,28,34,16
198,11,35,12,23,16,16,6,18,23,22,17
66,4,35,12,20,16,16,5,17,20,19,16
75,3,106,12,21,15,15,7,16,21,20,15
232,4,106,12,16,15,15,3,16,16,15,15
215,15,106,12,17,15,15,2,17,17,16,16
125,9,106,12,26,15,15,7,17,26,25,16
14,6,106,12,20,15,15,6,16,20,19,15
182,11,106,12,17,15,15,4,16,17,16,15
37,14,3,12,18,16,16,4,18,18,17,17
225,8,3,12,25,16,16,9,17,25,24,16
230,12,3,12,18,16,16,4,18,18,17,17
236,9,3,12,19,16,16,3,18,19,18,17
231,6,27,12,24,16,16,5,17,24,23,16
142,1,27,12,28,16,16,8,18,21,27,17
124,14,27,12,34,16,16,12,17,27,33,16
143,12,27,12,28,16,16,7,17,21,27,16
7,2,27,12,19,16,16,4,17,19,18,16
148,9,43,12,16,8,8,6,9,16,15,8
126,11,43,12,33,32,8,12,8,33,10,8
211,8,184,12,25,8,8,11,10,21,24,9
162,2,56,12,20,8,8,9,9,16,19,8
13,9,11,12,19,16,8,11,10,19,18,9
155,4,11,12,16,4,4,9,9,16,15,8
193,0,7,12,17,16,16,2,17,17,16,16
113,4,7,12,23,16,16,7,18,23,22,17
145,7,7,12,67,64,16,12,18,67,20,18
62,4,42,12,18,8,8,9,9,18,17,9
151,13,162,12,16,8,8,9,11,16,15,10
247,12,138,12,16,8,8,7,10,16,15,9
59,12,138,12,20,8,8,10,10,20,19,9
34,2,38,12,17,16,4,8,5,17,6,4
118,7,10,12,21,8,8,10,10,21,20,9
15,7,74,12,17,8,8,9,12,17,16,11
150,8,34,12,16,8,8,6,10,16,15,9
144,4,2,12,16,8,8,7,9,16,15,8
90,8,30,164,55,40,40,4,55,55,54,54
94,0,30,164,51,40,40,2,51,51,50,50
122,3,30,164,54,40,40,3,54,54,53,53
107,13,30,164,47,40,40,6,45,47,46,44
251,14,30,164,45,40,40,3,43,45,44,42
18,2,30,164,42,40,40,4,41,42,41,40
118,8,30,164,57,40,40,8,57,57,56,56
137,10,45,164,31,24,24,3,24,31,30,24
242,11,45,164,37,32,32,6,33,37,36,32
29,1,45,164,37,32,32,6,33,37,36,32
84,12,45,164,17,2,2,9,17,17,16,16
243,12,110,164,19,16,16,4,19,19,18,18
130,5,110,164,24,16,16,3,24,17,23,23
65,14,110,164,24,16,16,6,24,24,23,23
16,7,110,164,21,16,16,3,21,21,20,20
154,2,110,164,21,16,16,4,21,21,20,20
5,11,110,164,27,16,16,3,24,27,26,23
231,14,54,164,25,24,6,8,7,25,8,6
185,8,62,164,22,16,16,6,17,22,21,16
163,0,62,164,18,16,16,2,18,18,17,17
230,3,62,164,24,16,16,5,17,19,23,16
115,9,62,164,24,16,16,8,17,24,23,16
98,14,122,164,16,6,6,8,9,16,15,8
202,1,26,164,21,8,8,11,9,21,20,8
246,9,26,164,18,16,8,6,10,18,17,9
112,13,154,164,17,16,8,9,9,17,16,8
221,9,154,164,17,16,4,8,5,17,6,4
157,11,154,164,20,8,8,8,9,20,19,8
114,5,58,164,21,16,16,4,18,21,20,17
24,1,58,164,20,8,8,9,14,20,19,13
159,3,58,164,20,8,8,8,12,20,19,11
224,0,25,164,23,16,16,2,21,16,22,20
5,7,25,164,19,16,16,3,19,19,18,18
116,10,25,164,19,16,16,3,17,12,18,16
98,14,25,164,21,16,16,5,21,14,20,20
217,2,25,164,27,16,16,5,25,20,26,24
103,3,25,164,25,16,16,4,25,25,24,24
98,13,9,164,19,12,12,6,19,19,18,18
235,8,9,164,28,12,12,13,16,28,27,15
234,2,9,164,16,12,12,4,16,16,15,15
234,11,9,164,16,12,12,3,16,16,15,15
185,4,35,164,22,16,16,6,18,22,21,17
27,3,35,164,23,16,16,6,18,23,22,17
14,13,35,164,38,16,16,14,17,31,37,16
119,3,35,164,18,8,8,8,10,18,17,9
104,1,35,164,18,16,16,3,18,18,17,17
27,4,35,164,23,16,16,7,18,23,22,17
113,11,35,164,24,16,16,7,19,24,23,18
242,4,106,164,20,15,15,5,16,20,19,15
26,9,106,164,19,15,15,6,16,19,18,15
222,9,106,164,17,15,15,3,17,17,16,16
182,5,106,164,18,15,15,3,16,18,17,15
42,6,3,164,19,16,16,5,18,19,18,17
138,7,3,164,66,64,16,12,18,66,19,17
152,9,3,164,21,16,16,5,17,21,20,16
194,5,3,164,18,16,16,3,18,18,17,17
242,13,3,164,18,16,16,4,18,18,17,17
39,14,27,164,31,16,16,8,17,31,30,16
11,15,27,164,20,16,16,2,20,20,19,19
94,11,27,164,19,16,16,4,19,19,18,18
207,14,27,164,26,16,16,6,17,26,25,16
26,2,27,164,23,16,16,5,18,16,22,17
191,3,27,164,19,16,16,5,17,19,18,16
56,7,184,164,26,8,8,11,11,22,25,10
134,1,56,164,22,8,8,9,10,18,21,9
52,4,56,164,17,8,8,8,10,13,16,9
154,3,11,164,34,32,8,12,10,34,11,9
149,3,14,164,17,16,8,8,9,17,16,8
193,1,134,164,20,16,4,8,8,20,9,7
77,9,134,164,20,8,8,8,9,20,19,8
175,1,134,164,17,8,8,8,11,17,16,10
50,9,7,164,19,16,16,5,19,19,18,18
129,10,7,164,18,16,16,3,17,18,17,16
23,8,7,164,18,16,16,3,18,18,17,17
134,6,7,164,22,16,16,7,19,22,21,18
28,5,7,164,24,16,16,4,17,17,23,16
193,15,7,164,17,16,16,2,17,17,16,16
148,6,170,164,16,8,8,6,8,16,15,8
124,8,170,164,19,8,8,10,9,19,18,8
13,14,46,164,18,8,8,8,10,18,17,9
58,10,15,164,16,8,8,4,9,16,15,8
49,13,42,164,22,8,8,10,9,22,21,8
149,10,162,164,18,8,8,4,10,18,17,9
63,11,162,164,17,8,8,4,12,17,16,11
88,6,5,164,17,16,2,12,3,17,4,2
56,13,138,164,21,8,8,11,9,21,20,8
198,2,38,164,20,8,8,8,9,20,19,8
140,3,74,164,20,8,8,9,11,20,19,10
216,8,74,164,34,24,24,5,25,34,33,24
50,6,74,164,18,8,8,8,11,18,17,10
213,8,168,164,25,8,8,11,9,21,24,8
181,6,168,164,17,8,8,7,9,17,16,8
190,5,30,36,51,40,40,3,50,51,50,50
230,15,30,36,43,40,40,2,42,43,42,42
1,14,30,36,42,40,40,3,41,42,41,41
31,8,30,36,54,40,40,3,53,54,53,53
71,9,30,36,50,40,40,4,49,50,49,49
109,14,30,36,46,40,40,5,44,46,45,44
42,2,30,36,48,40,40,6,45,48,47,45
115,12,45,36,20,16,16,6,17,20,19,16
98,6,45,36,26,24,24,4,25,26,25,24
127,3,110,36,20,16,16,3,20,20,19,19
23,12,110,36,23,16,16,5,23,23,22,22
40,2,110,36,25,16,16,3,24,25,24,23
