Env. Initial State,Org Initial State,Environment rule,Organism rule,Recurrence time,Attractor size,Env Attractor Size,Num unique states,Num. unique rules,Org State Recurrence,Org Rule Recurrence,Env Recurrence
170,5,184,108,13,12,2,6,3,13,4,2
61,1,184,108,13,8,8,5,10,9,12,9
174,6,184,108,14,8,8,5,9,10,13,8
111,2,56,108,17,12,2,6,7,17,8,6
86,3,56,108,16,12,2,6,6,16,7,5
218,4,56,108,13,8,8,5,9,13,12,8
189,6,56,108,9,4,2,5,7,9,8,6
63,1,11,108,10,8,8,3,9,10,9,8
245,2,11,108,11,8,8,4,11,11,10,10
233,1,11,108,11,8,8,3,10,11,10,9
105,7,11,108,9,4,4,2,9,9,8,8
193,0,142,108,9,8,8,2,9,9,8,8
227,2,142,108,13,8,8,6,9,13,12,8
106,0,142,108,9,8,8,2,9,9,8,8
156,4,142,108,16,12,4,6,7,16,9,6
66,7,14,108,8,4,4,2,8,8,7,7
106,3,14,108,15,8,8,3,9,15,14,8
148,7,14,108,10,8,8,2,9,10,9,8
145,4,14,108,14,12,4,6,6,14,7,5
72,1,134,108,11,8,8,3,11,11,10,10
218,6,134,108,10,8,8,3,10,10,9,9
241,7,134,108,11,8,8,2,11,7,10,10
178,3,24,108,11,8,8,4,11,11,10,10
86,5,24,108,12,8,8,4,11,12,11,10
149,2,24,108,11,8,8,5,11,11,10,10
106,4,7,108,10,2,2,6,10,10,9,9
97,2,7,108,18,16,16,3,18,10,17,17
161,4,7,108,19,16,16,3,19,19,18,18
19,0,152,108,11,8,8,2,11,11,10,10
226,6,152,108,8,4,4,5,7,8,7,6
192,7,152,108,11,8,8,2,11,11,10,10
211,0,170,108,9,8,8,2,9,9,8,8
51,5,170,108,14,12,4,6,5,14,7,4
89,0,170,108,9,8,8,2,9,9,8,8
250,5,170,108,9,8,8,3,9,9,8,8
12,7,46,108,9,8,8,2,9,9,8,8
193,0,46,108,10,8,8,2,10,10,9,9
24,7,46,108,9,8,8,2,9,9,8,8
148,3,46,108,11,8,8,3,10,11,10,10
92,3,15,108,12,8,8,4,9,12,11,8
45,6,15,108,10,8,8,4,9,10,9,8
35,4,15,108,25,24,8,6,9,25,10,8
8,4,15,108,9,8,8,3,9,9,8,8
44,2,42,108,14,8,8,5,9,14,13,8
58,6,42,108,14,8,8,4,10,10,13,9
170,6,42,108,13,12,2,6,3,13,4,2
254,4,42,108,10,8,8,3,10,10,9,9
10,5,162,108,13,8,8,5,9,13,12,8
26,1,162,108,11,8,8,4,10,11,10,9
168,3,162,108,17,8,8,8,9,17,16,8
184,1,162,108,17,8,8,7,10,17,16,9
249,0,6,108,10,8,8,2,10,10,9,9
39,4,6,108,8,4,4,4,7,8,7,6
118,0,6,108,10,8,8,2,10,10,9,9
58,4,138,108,10,8,8,6,10,10,9,9
252,1,138,108,10,8,8,4,9,10,9,8
201,6,138,108,12,8,8,3,9,12,11,8
164,2,138,108,11,8,8,3,10,11,10,9
252,5,38,108,12,8,8,3,10,12,11,9
224,0,38,108,10,8,8,2,10,10,9,9
210,2,38,108,11,8,8,4,11,11,10,10
112,0,38,108,10,8,8,2,10,10,9,9
22,6,10,108,10,8,8,3,10,10,9,9
31,2,10,108,10,8,8,3,10,10,9,9
169,5,10,108,10,8,8,4,10,10,9,9
160,7,10,108,11,8,8,2,10,11,10,9
240,4,74,108,18,8,8,7,12,18,17,11
9,5,74,108,12,8,8,5,9,12,11,8
67,2,74,108,20,8,8,6,9,20,19,8
202,0,74,108,10,8,8,2,10,10,9,9
105,3,34,108,10,8,8,3,10,10,9,9
189,7,34,108,10,8,8,2,10,10,9,9
2,5,34,108,9,8,8,3,9,9,8,8
165,5,34,108,18,8,8,6,10,18,17,9
20,7,130,108,10,8,8,2,10,10,9,9
176,0,130,108,10,8,8,2,10,10,9,9
132,4,130,108,11,8,8,3,9,11,10,8
169,0,130,108,10,8,8,2,10,10,9,9
168,5,2,108,11,8,8,4,10,11,10,9
134,3,2,108,10,8,8,3,10,10,9,9
112,1,2,108,10,8,8,4,10,10,9,9
24,3,2,108,10,8,8,4,10,10,9,9
223,0,172,108,9,8,8,2,9,9,8,8
190,2,172,108,10,8,8,3,10,10,9,9
211,6,108,108,8,6,2,6,4,8,5,3
82,1,51,108,13,12,2,6,3,13,4,2
91,6,168,108,16,8,8,5,9,16,15,8
218,3,40,108,13,8,8,5,9,13,12,8
112,0,30,76,41,40,40,2,41,41,40,40
83,2,30,76,52,40,40,7,52,52,51,51
29,7,30,76,50,40,40,2,50,50,49,49
47,4,30,76,51,40,40,4,51,51,50,50
59,4,45,76,34,24,24,5,25,34,33,24
185,1,45,76,18,16,16,4,17,18,17,16
78,5,45,76,30,24,24,4,25,30,29,24
29,3,45,76,37,32,32,6,33,37,36,32
58,6,73,76,9,6,6,5,8,9,8,7
63,4,110,76,19,16,16,3,19,19,18,18
77,7,110,76,21,16,16,2,20,21,20,20
40,3,110,76,25,16,16,4,24,25,24,23
124,2,110,76,21,16,16,5,16,21,20,16
232,4,150,76,9,8,4,3,5,9,8,4
45,2,150,76,8,4,4,3,5,8,7,4
220,6,150,76,13,12,4,6,5,13,6,4
40,3,105,76,9,4,4,4,5,9,8,4
116,4,105,76,9,4,4,5,5,9,8,4
60,5,105,76,13,12,4,6,5,13,6,4
26,6,54,76,9,4,4,5,7,9,8,6
58,4,54,76,13,8,8,5,9,13,12,8
90,6,22,76,11,6,6,4,9,11,10,8
222,0,60,76,9,1,1,2,9,9,9,8
79,4,60,76,10,1,1,4,10,10,10,9
106,2,60,76,9,1,1,4,9,9,9,8
186,0,60,76,10,1,1,2,10,10,10,9
149,2,146,76,9,6,6,5,8,9,8,7
44,6,146,76,14,6,6,6,8,14,13,7
83,7,146,76,8,6,6,2,8,8,7,7
236,1,62,76,17,16,16,5,17,17,16,16
58,7,62,76,20,16,16,2,18,15,19,17
88,7,18,76,10,6,6,2,8,10,9,7
217,1,18,76,10,6,6,5,8,10,9,7
43,7,122,76,9,6,6,2,9,9,8,8
227,4,122,76,10,6,6,4,8,10,9,7
3,3,26,76,10,1,1,3,9,10,10,9
216,6,26,76,12,8,8,3,9,12,11,8
189,5,154,76,16,8,8,5,9,16,15,8
232,5,154,76,10,8,8,3,9,10,9,8
217,6,154,76,12,8,8,3,9,12,11,8
154,1,154,76,12,8,8,5,9,12,11,8
237,4,41,76,12,6,2,4,8,12,9,7
21,2,41,76,11,8,8,4,11,11,10,10
73,2,41,76,10,8,8,3,10,10,9,9
44,1,57,76,18,12,2,6,8,18,9,7
108,2,57,76,17,8,8,5,10,17,16,9
122,6,57,76,10,4,2,3,8,10,9,7
27,0,57,76,11,8,8,2,10,11,10,9
52,3,156,76,10,6,2,6,5,10,7,4
251,1,58,76,15,8,8,4,15,15,14,14
211,3,58,76,18,8,8,5,12,18,17,11
72,1,58,76,13,8,8,3,11,13,12,10
2,6,78,76,9,1,1,2,9,9,9,8
31,3,78,76,11,6,1,6,6,11,7,5
199,2,178,76,15,12,2,6,5,15,6,4
5,4,77,76,9,6,1,6,4,9,5,3
252,6,50,76,8,4,2,3,6,8,7,5
4,1,13,76,8,2,1,4,7,8,7,6
193,3,25,76,21,16,16,6,21,21,20,20
172,2,25,76,23,16,16,4,20,23,22,19
206,5,25,76,25,16,16,4,25,25,24,24
144,7,25,76,26,24,24,2,25,26,25,24
230,5,9,76,19,12,12,4,19,14,18,18
122,7,9,76,16,12,12,2,16,16,15,15
209,4,35,76,21,16,16,5,17,21,20,17
30,2,35,76,20,16,16,3,17,20,19,16
157,7,35,76,10,8,8,2,10,7,9,9
115,0,35,76,20,16,16,2,18,20,19,17
99,5,106,76,25,15,15,7,16,25,24,15
103,1,106,76,18,15,15,4,18,18,17,17
172,7,106,76,16,15,15,2,16,16,15,15
98,0,3,76,17,16,16,2,16,17,16,16
226,7,3,76,18,16,16,2,18,18,17,17
180,5,3,76,19,16,16,4,18,19,18,17
106,1,3,76,18,16,16,4,18,18,17,17
118,7,27,76,19,16,16,2,19,19,18,18
184,0,27,76,20,16,16,2,18,20,19,17
136,0,27,76,9,8,8,2,9,9,8,8
176,5,27,76,23,16,16,6,20,23,22,19
92,2,43,76,16,12,4,6,8,16,9,7
212,7,43,76,10,8,8,2,9,10,9,8
63,3,43,76,14,8,8,6,9,11,13,8
164,0,43,76,9,8,8,2,9,9,8,8
71,5,184,76,15,12,2,6,5,15,6,4
4,0,184,76,9,8,8,2,9,9,8,8
145,0,184,76,10,8,8,2,10,10,9,9
158,3,184,76,14,8,8,5,10,10,13,9
176,2,56,76,11,8,8,4,11,7,10,10
73,4,56,76,9,8,8,3,9,9,8,8
78,4,56,76,12,8,8,5,10,12,11,9
162,1,11,76,15,8,8,4,10,15,14,9
20,7,11,76,10,8,8,2,10,10,9,9
185,7,11,76,10,4,4,2,9,10,9,8
138,7,11,76,10,8,8,2,10,10,9,9
68,6,142,76,15,12,4,6,6,15,8,5
179,7,142,76,8,4,4,2,8,8,7,7
227,7,142,76,9,8,8,2,9,9,8,8
65,0,14,76,8,4,4,2,8,8,7,7
175,2,14,76,9,4,4,5,9,9,8,8
202,1,14,76,22,8,8,7,9,22,21,8
169,5,14,76,17,8,8,5,9,17,16,8
48,2,134,76,10,8,8,4,9,10,9,8
112,6,134,76,8,4,4,5,8,8,7,7
113,5,134,76,16,8,8,7,10,12,15,9
53,0,134,76,14,8,8,2,9,14,13,8
234,1,24,76,11,8,8,4,10,11,10,9
39,3,24,76,14,8,8,6,11,14,13,10
129,3,24,76,11,8,8,3,11,11,10,10
227,1,24,76,16,8,8,5,10,16,15,9
39,7,7,76,20,16,16,2,20,20,19,19
54,0,7,76,18,16,16,2,18,18,17,17
161,7,152,76,8,4,4,2,6,8,7,5
127,4,152,76,16,8,8,3,16,16,15,15
168,6,170,76,17,8,8,8,9,17,16,8
178,5,170,76,22,8,8,6,9,22,21,8
50,0,170,76,9,8,8,2,9,5,8,8
146,1,170,76,19,8,8,6,9,19,18,8
15,0,46,76,10,8,8,2,10,10,9,9
101,4,46,76,13,8,8,5,11,13,12,10
45,4,46,76,12,8,8,6,11,12,11,10
238,2,46,76,14,12,4,6,6,14,7,5
75,3,15,76,14,8,8,4,9,14,13,8
44,5,15,76,10,8,8,4,9,10,9,8
93,1,15,76,11,8,8,5,9,6,10,8
76,4,15,76,19,8,8,7,8,19,18,8
134,1,33,76,9,6,2,4,5,9,6,4
19,7,42,76,9,8,8,2,8,9,8,8
29,0,42,76,10,8,8,2,10,6,9,9
111,2,42,76,11,8,8,5,10,11,10,9
157,1,42,76,15,12,4,6,6,15,8,5
219,0,162,76,11,8,8,2,11,11,10,10
4,1,162,76,10,8,8,3,9,10,9,8
193,4,162,76,12,8,8,3,10,12,11,9
209,1,6,76,12,8,8,5,12,12,11,11
64,4,6,76,9,8,8,3,9,9,8,8
118,3,138,76,14,8,8,5,10,14,13,9
107,1,138,76,13,8,8,5,10,13,12,9
142,5,138,76,10,8,8,6,10,10,9,9
123,2,138,76,15,8,8,6,10,15,14,9
94,7,38,76,11,8,8,2,11,11,10,10
38,5,38,76,10,8,8,4,9,10,9,8
104,3,38,76,11,8,8,3,9,8,10,8
159,3,38,76,10,8,8,4,10,10,9,9
164,0,10,76,10,8,8,2,10,10,9,9
254,1,10,76,12,8,8,3,10,12,11,9
114,7,10,76,10,8,8,2,9,10,9,9
107,2,10,76,13,8,8,5,10,13,12,9
27,3,74,76,27,24,24,5,25,27,26,24
86,5,74,76,16,8,8,6,10,16,15,9
35,0,74,76,12,8,8,2,11,12,11,10
131,5,34,76,10,8,8,3,10,10,9,9
39,7,34,76,10,8,8,2,10,10,9,9
128,5,34,76,9,8,8,3,9,9,8,8
84,7,34,76,9,8,8,2,9,9,8,8
118,7,130,76,11,8,8,2,11,11,10,10
248,4,130,76,9,4,4,5,7,9,8,6
199,4,130,76,10,4,4,5,7,10,9,6
233,4,130,76,11,8,8,3,11,11,10,10
126,1,2,76,12,8,8,3,10,12,11,9
137,1,2,76,10,8,8,3,10,10,9,9
114,1,2,76,10,8,8,4,10,10,9,9
116,0,2,76,10,8,8,2,10,10,9,9
166,4,172,76,8,1,1,5,8,8,8,7
249,5,172,76,8,2,1,3,7,8,7,6
228,2,51,76,13,12,2,6,3,13,4,2
189,4,44,76,8,3,1,5,6,8,7,5
92,4,23,76,8,6,2,6,4,8,5,3
242,5,19,76,8,6,2,6,4,8,5,3
119,3,160,76,14,12,2,6,4,14,5,3
251,0,136,76,9,1,1,2,9,9,9,8
114,3,30,72,46,40,40,4,41,46,45,41
58,0,30,72,50,40,40,2,49,50,49,49
105,6,30,72,55,40,40,3,54,55,54,54
238,0,30,72,9,8,8,2,9,9,8,8
56,0,45,72,33,32,32,2,33,33,32,32
230,0,45,72,17,16,16,2,17,17,16,16
26,0,45,72,14,2,2,2,14,14,13,13
204,1,110,72,8,6,2,4,4,8,5,3
155,7,110,72,17,16,16,2,17,17,16,16
123,0,110,72,21,16,16,2,20,21,20,19
90,0,110,72,21,16,16,2,21,14,20,20
169,6,150,72,10,4,4,6,5,8,9,4
42,4,105,72,13,12,4,6,5,13,6,4
98,3,105,72,8,4,4,4,5,8,7,4
145,1,54,72,10,6,6,5,9,10,9,9
181,4,54,72,9,4,4,6,7,9,8,6
218,3,54,72,15,12,4,6,7,15,8,6
138,3,54,72,10,4,4,4,9,10,9,8
43,6,22,72,10,1,1,4,10,10,10,9
179,0,60,72,10,1,1,2,10,10,10,9
58,6,60,72,9,1,1,6,9,9,9,8
35,1,60,72,10,1,1,5,10,10,10,9
236,2,146,72,12,6,6,5,9,12,11,8
63,2,146,72,9,6,6,3,9,9,8,8
246,3,146,72,9,6,6,5,8,9,8,7
240,5,146,72,8,6,6,4,8,8,7,7
206,6,126,72,8,6,6,3,8,8,7,7
16,2,126,72,11,6,6,5,8,11,10,7
21,2,126,72,20,18,6,6,8,20,9,7
52,2,62,72,19,16,16,4,18,19,18,17
105,1,18,72,8,6,6,3,7,8,7,6
101,6,18,72,12,6,6,6,8,12,11,7
26,5,122,72,22,18,6,6,10,22,11,9
137,2,26,72,8,1,1,3,8,8,8,7
155,0,26,72,17,16,16,2,17,17,16,16
173,7,26,72,9,8,8,2,9,9,8,8
99,5,154,72,12,8,8,5,9,9,11,8
46,3,154,72,25,24,8,6,9,25,10,8
184,7,154,72,9,8,8,2,9,5,8,8
70,1,41,72,10,8,8,4,10,10,9,9
66,1,57,72,15,8,8,6,11,15,14,10
173,5,57,72,17,8,8,6,9,17,16,8
76,4,57,72,9,4,2,4,7,9,8,6
54,3,156,72,8,6,2,6,4,8,5,3
61,2,28,72,8,2,2,5,6,8,7,5
21,2,58,72,14,12,2,6,4,14,5,3
18,3,58,72,11,8,8,3,11,11,10,10
42,1,178,72,14,12,2,6,4,14,5,3
128,0,178,72,8,4,2,2,6,8,7,5
171,6,178,72,14,12,2,6,4,14,5,3
186,3,50,72,15,12,2,6,5,15,6,4
88,1,13,72,9,6,1,6,4,9,5,3
7,2,13,72,10,6,1,6,5,10,6,4
117,5,13,72,9,6,1,6,4,9,5,3
96,4,25,72,23,16,16,3,23,16,22,22
198,4,25,72,8,2,2,6,8,8,7,7
31,5,25,72,22,16,16,5,18,22,21,17
83,4,25,72,23,16,16,5,20,23,22,19
50,4,37,72,8,2,2,4,8,8,7,7
150,4,9,72,16,12,12,3,16,11,15,15
166,3,9,72,19,12,12,6,16,14,18,15
50,4,9,72,18,12,12,5,14,18,17,13
169,5,9,72,16,12,12,4,16,16,15,15
78,7,35,72,17,16,16,2,16,17,16,16
51,5,35,72,26,24,8,6,9,26,11,8
212,5,35,72,11,8,8,4,10,11,10,9
245,5,35,72,22,16,16,6,19,22,21,19
159,4,106,72,16,15,15,3,16,16,15,15
90,4,3,72,18,16,16,4,18,18,17,17
41,1,3,72,18,16,16,3,17,18,17,17
76,3,3,72,19,16,16,3,17,19,18,16
218,2,27,72,18,16,16,4,17,18,17,17
123,3,27,72,17,16,16,3,16,17,16,16
132,7,27,72,19,16,16,2,16,19,18,16
214,7,27,72,20,16,16,2,17,20,19,17
86,6,43,72,17,8,8,6,9,17,16,8
215,0,43,72,8,4,4,2,8,8,7,7
139,1,43,72,8,4,4,4,8,8,7,7
139,7,184,72,8,4,2,2,6,8,7,5
134,7,184,72,10,8,8,2,10,6,9,9
74,1,184,72,17,8,8,6,9,17,16,8
248,4,184,72,12,8,8,5,11,8,11,10
10,4,56,72,12,8,8,5,9,12,11,8
103,4,56,72,15,12,2,6,5,15,6,4
93,2,56,72,9,4,2,5,7,9,8,6
100,0,11,72,8,4,4,2,8,8,7,7
92,0,11,72,9,4,4,2,9,9,8,8
54,2,11,72,8,4,4,3,8,8,7,7
93,7,11,72,11,8,8,2,11,11,10,10
206,6,142,72,16,12,4,6,8,16,9,7
122,3,142,72,9,4,4,3,8,9,8,7
76,5,142,72,9,4,4,3,8,9,8,7
144,7,142,72,8,4,4,2,8,8,7,7
222,4,14,72,9,4,4,3,9,9,8,8
66,0,14,72,8,4,4,2,8,8,7,7
224,6,14,72,12,8,8,4,10,12,11,9
160,6,14,72,8,4,4,4,8,8,7,7
243,4,134,72,10,4,4,5,7,10,9,6
220,7,134,72,12,8,8,2,12,12,11,11
69,2,134,72,21,8,8,6,9,21,20,8
120,2,134,72,12,8,8,5,11,12,11,10
33,6,24,72,11,8,8,5,8,11,10,8
61,4,24,72,12,8,8,5,11,12,11,10
35,6,24,72,19,8,8,5,10,19,18,10
234,7,24,72,10,8,8,2,10,10,9,9
161,4,7,72,19,16,16,3,19,19,18,18
84,3,152,72,13,8,8,5,10,13,12,9
115,6,152,72,12,8,8,4,12,12,11,11
48,2,152,72,11,8,8,4,11,11,10,10
67,6,152,72,9,4,4,5,6,9,8,5
10,7,170,72,9,8,8,2,9,9,8,8
78,3,170,72,17,8,8,6,9,17,16,8
224,7,170,72,10,8,8,2,9,10,9,8
186,0,170,72,12,8,8,2,9,8,11,8
181,6,46,72,12,8,8,6,11,12,11,10
30,3,46,72,11,8,8,5,10,11,10,9
153,5,46,72,13,12,4,6,5,13,6,4
116,5,46,72,14,12,4,6,6,14,7,5
47,5,15,72,11,8,8,4,9,11,10,8
10,4,15,72,11,8,8,5,9,11,10,8
56,5,15,72,16,8,8,6,9,12,15,8
209,4,1,72,8,6,2,3,4,8,5,3
131,5,42,72,10,8,8,3,10,10,9,9
78,4,42,72,16,8,8,5,10,16,15,9
242,3,42,72,12,8,8,4,10,12,11,9
92,7,42,72,10,8,8,2,10,10,9,9
76,2,162,72,12,8,8,4,9,12,11,9
117,1,162,72,14,12,2,6,4,14,5,3
38,7,162,72,10,8,8,2,9,10,9,9
60,2,162,72,15,8,8,5,11,15,14,10
32,4,6,72,9,8,8,3,9,9,8,8
176,3,6,72,11,8,8,4,10,11,10,9
122,7,6,72,8,4,4,2,8,8,7,7
186,4,6,72,8,4,4,4,8,8,7,7
38,1,138,72,17,8,8,5,9,17,16,8
12,4,138,72,12,8,8,5,9,12,11,8
253,6,138,72,10,8,8,3,10,10,9,9
128,2,138,72,9,8,8,3,9,9,8,8
58,5,38,72,11,8,8,5,10,7,10,9
138,4,38,72,11,8,8,4,11,11,10,10
99,1,38,72,14,8,8,5,8,14,13,8
165,4,38,72,11,8,8,4,11,11,10,10
114,6,10,72,13,8,8,5,10,13,12,9
42,1,10,72,10,8,8,4,10,10,9,9
162,0,10,72,10,8,8,2,10,10,9,9
215,5,10,72,11,8,8,4,10,11,10,9
137,4,74,72,12,8,8,3,12,12,11,11
115,7,74,72,12,8,8,2,12,12,11,11
41,3,74,72,13,8,8,5,9,13,12,9
83,1,74,72,12,8,8,4,10,12,11,9
121,6,34,72,10,8,8,3,10,10,9,9
141,1,34,72,12,8,8,4,9,12,11,9
63,6,34,72,11,8,8,5,10,11,10,9
95,5,34,72,14,8,8,4,10,14,13,9
198,2,29,72,8,6,2,6,4,8,5,3
82,0,130,72,10,8,8,2,9,10,9,9
89,5,130,72,10,8,8,3,10,10,9,9
215,1,130,72,12,8,8,3,12,12,11,11
195,7,130,72,11,8,8,2,11,11,10,10
20,0,2,72,10,8,8,2,10,10,9,9
248,4,2,72,11,8,8,4,10,11,10,9
47,4,200,72,8,6,1,6,3,8,4,2
163,3,172,72,9,3,1,4,7,9,8,6
92,3,76,72,8,6,1,6,3,8,4,2
85,6,51,72,13,12,2,6,3,13,4,2
253,3,140,72,9,2,1,3,8,9,8,7
79,1,23,72,14,12,2,6,4,14,5,3
187,1,160,72,14,12,2,6,4,14,5,3
211,0,30,51,54,40,40,2,54,54,53,53
55,7,30,51,43,40,40,2,43,43,42,42
126,1,30,51,42,40,40,3,41,42,41,40
120,4,30,51,53,40,40,6,53,53,52,52
67,3,45,51,14,2,2,7,14,14,13,13
21,6,45,51,17,2,2,3,17,17,16,16
25,3,45,51,18,2,2,6,18,18,17,17
179,0,45,51,25,24,24,2,25,25,24,24
114,2,73,51,11,9,3,6,5,11,6,4
115,1,73,51,12,6,3,7,6,9,9,5
178,1,110,51,23,16,16,6,21,15,22,20
16,1,110,51,37,16,16,8,21,37,36,20
66,2,150,51,9,4,4,5,5,9,8,4
165,1,105,51,13,12,4,6,5,13,6,4
232,5,54,51,9,8,8,3,9,9,8,8
100,0,54,51,10,6,6,2,10,10,9,9
218,4,54,51,15,12,4,6,7,15,8,6
80,3,22,51,13,12,4,4,5,13,6,4
39,0,22,51,8,4,4,2,7,8,7,6
156,3,60,51,8,1,1,6,8,8,8,7
138,2,60,51,10,1,1,8,9,10,10,9
130,6,60,51,8,1,1,3,7,8,8,7
128,0,60,51,10,1,1,2,10,10,10,9
235,2,126,51,9,6,6,4,9,9,8,8
62,0,126,51,9,6,6,2,8,9,8,7
248,5,126,51,8,6,6,3,8,8,7,7
231,1,62,51,9,3,3,6,7,9,8,6
67,2,62,51,18,16,16,6,18,18,17,17
163,2,62,51,19,16,16,4,18,19,18,17
15,1,18,51,8,6,6,4,8,8,7,7
49,7,18,51,9,6,6,2,9,9,8,8
134,0,122,51,10,6,6,2,10,10,9,9
34,3,122,51,14,12,2,6,4,14,5,3
137,4,122,51,9,6,6,3,9,9,8,8
169,4,122,51,9,6,6,3,9,9,8,8
56,4,26,51,12,8,8,5,10,12,11,9
115,5,26,51,23,16,16,6,17,23,22,16
118,4,154,51,10,8,8,3,9,10,9,8
182,6,154,51,14,8,8,4,9,14,13,8
154,2,154,51,12,8,8,5,9,12,11,8
124,6,154,51,12,8,8,3,9,12,11,8
210,7,41,51,14,8,8,2,14,14,13,13
161,2,41,51,13,8,8,3,13,13,12,12
243,4,41,51,10,8,8,4,10,10,9,9
83,3,41,51,12,8,8,5,12,12,11,11
11,2,57,51,10,4,2,5,8,10,9,7
207,6,57,51,12,4,2,4,10,12,11,9
188,2,57,51,18,12,2,6,8,18,9,7
61,1,57,51,10,4,2,5,8,10,9,7
93,2,156,51,9,6,1,6,4,9,5,3
71,1,156,51,9,6,1,6,4,9,5,3
2,7,28,51,8,1,1,2,8,8,8,7
226,5,58,51,13,8,8,4,11,13,12,10
221,1,58,51,15,8,8,7,8,11,14,8
42,1,58,51,14,12,2,6,4,14,5,3
92,2,78,51,10,6,1,6,5,10,6,4
13,2,78,51,11,6,1,6,6,11,7,5
127,7,178,51,8,4,2,2,6,8,7,5
180,6,178,51,13,12,2,6,3,13,4,2
19,4,50,51,14,12,2,6,4,14,5,3
254,6,13,51,8,1,1,2,8,8,8,7
213,2,25,51,22,16,16,4,22,22,21,21
140,3,25,51,21,16,16,5,21,21,20,20
38,6,25,51,25,16,16,7,21,25,24,20
152,7,37,51,8,2,2,2,8,8,7,7
147,0,9,51,16,12,12,2,16,16,15,15
244,0,9,51,16,12,12,2,16,16,15,15
189,3,9,51,19,12,12,5,19,19,18,18
114,1,9,51,16,12,12,5,16,16,15,15
16,3,35,51,17,16,16,3,17,17,16,16
176,2,35,51,26,16,16,7,19,26,25,18
212,5,35,51,11,8,8,4,10,11,10,9
57,2,35,51,22,16,16,7,17,22,21,16
99,6,106,51,25,15,15,7,16,25,24,15
127,3,106,51,16,15,15,3,16,16,15,15
168,3,106,51,17,8,8,8,9,17,16,8
88,0,106,51,16,15,15,2,16,16,15,15
53,0,3,51,18,16,16,2,18,18,17,17
103,0,3,51,18,16,16,2,18,18,17,17
147,5,3,51,18,16,16,3,17,18,17,16
23,1,3,51,18,16,16,3,18,18,17,17
10,4,27,51,21,16,16,5,18,14,20,17
109,7,27,51,18,16,16,2,18,18,17,17
96,7,27,51,18,16,16,2,18,18,17,17
43,0,27,51,21,16,16,2,21,21,20,20
52,6,43,51,8,4,4,4,7,8,7,7
203,4,43,51,8,4,4,4,7,8,7,7
21,5,43,51,10,8,8,3,10,10,9,9
241,0,184,51,11,8,8,2,11,7,10,10
245,5,184,51,10,8,8,4,9,10,9,8
96,3,184,51,11,8,8,5,10,11,10,9
251,7,184,51,9,8,8,2,9,9,8,8
170,4,56,51,13,12,2,6,3,13,4,2
102,2,56,51,14,12,2,6,4,14,5,3
223,1,56,51,11,8,8,3,11,11,10,10
157,4,56,51,15,12,2,6,5,15,6,4
82,2,11,51,9,4,4,4,8,9,8,8
48,0,11,51,9,8,8,2,9,9,8,8
108,3,11,51,8,4,4,3,7,8,7,7
242,3,11,51,9,4,4,4,8,9,8,8
49,7,142,51,8,4,4,2,7,8,7,7
81,6,142,51,19,8,8,6,10,19,18,9
129,2,142,51,11,8,8,3,9,11,10,8
58,7,142,51,8,4,4,2,7,8,7,7
11,5,14,51,16,12,4,6,7,16,9,7
81,2,14,51,19,8,8,6,10,19,18,9
84,3,14,51,17,8,8,5,10,17,16,9
120,3,14,51,11,8,8,3,10,11,10,9
145,7,134,51,9,8,8,2,9,5,8,8
200,4,134,51,9,8,8,3,9,5,8,8
92,7,134,51,10,8,8,2,10,6,9,9
154,3,134,51,21,8,8,7,9,21,20,8
72,1,24,51,9,8,8,3,9,9,8,8
101,1,24,51,11,8,8,4,11,11,10,10
167,1,24,51,11,8,8,4,11,11,10,10
215,0,24,51,10,8,8,2,10,10,9,9
184,7,7,51,18,16,16,2,18,11,17,17
14,0,7,51,17,16,16,2,17,10,16,16
92,5,152,51,9,4,4,5,7,9,8,6
19,3,152,51,11,8,8,3,11,11,10,10
227,7,152,51,9,4,4,2,9,9,8,8
201,2,152,51,9,4,4,3,7,9,8,6
41,7,170,51,10,8,8,2,9,10,9,8
163,6,170,51,16,8,8,6,9,16,15,8
127,4,170,51,11,8,8,3,9,11,10,8
66,0,170,51,9,8,8,2,9,9,8,8
164,6,46,51,11,8,8,5,11,11,10,10
184,0,46,51,11,8,8,2,11,11,10,10
116,4,46,51,14,12,4,6,5,14,7,5
146,7,46,51,11,8,8,2,11,11,10,10
202,3,15,51,16,8,8,5,9,16,15,8
226,7,15,51,12,8,8,2,9,9,11,8
130,1,15,51,12,8,8,4,9,12,11,8
135,3,42,51,10,8,8,3,10,10,9,9
69,1,42,51,14,8,8,6,9,14,13,8
111,0,42,51,11,8,8,2,10,8,10,9
237,1,42,51,10,8,8,5,10,10,9,9
141,7,162,51,10,8,8,2,10,10,9,9
21,1,162,51,12,8,8,5,9,12,11,8
57,0,162,51,10,8,8,2,10,10,9,9
108,0,6,51,10,8,8,2,10,10,9,9
25,5,6,51,16,8,8,6,9,12,15,8
247,2,138,51,10,8,8,3,10,10,9,9
122,6,138,51,11,8,8,3,10,11,10,9
62,6,38,51,11,8,8,5,10,11,10,9
66,1,38,51,9,8,8,5,9,9,8,8
5,3,38,51,11,8,8,3,11,11,10,10
154,3,10,51,11,8,8,5,10,11,10,9
91,2,10,51,10,8,8,4,10,10,9,9
233,5,10,51,10,8,8,3,10,10,9,9
100,6,10,51,13,8,8,4,9,9,12,8
154,2,74,51,13,8,8,5,10,13,12,9
8,4,74,51,9,8,8,3,9,9,8,8
